user_id,gender,age
f012240,0,30
f012248,0,40
f012289,0,30
f012298,1,30
f012303,1,50
f012305,1,30
f012321,0,40
f012329,0,40
f012333,1,30
f012364,0,20
f012367,0,20
f012376,0,30
f012377,1,20
f012380,0,30
f012381,1,20
f012385,1,40
f012386,1,20
f012389,1,30
f012398,0,30
f012415,1,30
f012420,1,50
f012427,0,60
f012442,1,20
f012445,0,20
f012450,0,30
f012459,0,20
f012473,0,30
f012477,1,40
f012478,1,40
f012520,0,20
f012521,1,60
f012540,1,20
f012543,1,30
f012570,1,20
f012585,0,40
f012594,1,20
f012607,0,20
f012618,0,20
f012625,1,20
f012629,1,20
f012637,0,20
f012641,1,20
f012653,1,30
f012660,1,20
f012662,0,40
f012663,0,30
f012670,0,20
f012678,0,40
f012698,1,20
f012703,0,20
f012707,0,30
f012718,1,30
f012721,0,20
f012724,0,20
f012727,1,20
f012736,1,40
f012740,1,20
f012745,0,30
f012746,1,20
f012757,1,20
f012770,1,20
f012773,1,20
f012776,0,30
f012788,0,20
f012803,1,20
f012811,1,30
f012842,1,20
f012843,1,20
f012890,0,30
f012892,1,40
f012915,1,30
f012924,0,40
f012934,0,40
f012942,1,20
f012953,1,20
f012970,1,20
f012980,0,50
f012985,1,40
f012988,0,20
f012992,1,30
f012993,1,30
f013001,1,40
f013006,0,30
f013016,0,20
f013019,1,40
f013024,1,30
f013037,1,30
f013038,0,20
f013039,0,30
f013052,1,20
f013061,0,20
f013064,0,30
f013073,1,40
f013084,0,20
f013098,1,30
f013101,1,20
f013110,1,30
f013113,1,50
f013125,1,30
f013135,0,30
f013141,1,30
f013146,1,20
f013169,1,30
f013171,1,20
f013177,0,30
f013183,1,20
f013184,0,20
f013198,1,30
f013199,1,30
f013201,1,30
f013219,1,30
f013220,1,20
f013251,0,50
f013263,0,30
f013267,1,50
f013359,0,30
f013387,1,30
f013394,1,20
f013396,0,40
f013399,1,30
f013407,1,20
f013410,1,40
f013421,1,20
f013425,0,20
f013431,1,40
f013437,1,30
f013442,0,30
f013455,0,40
f013463,1,20
f013478,1,20
f013484,1,20
f013495,0,40
f013505,1,20
f013507,1,30
f013512,1,40
f013514,0,20
f013520,1,20
f013525,1,40
f013529,0,20
f013565,1,50
f013576,1,20
f013592,1,20
f013609,0,60
f013616,0,40
f013622,0,20
f013627,1,20
f013628,1,30
f013635,0,20
f013638,0,20
f013644,1,40
f013677,1,30
f013681,1,20
f013682,1,20
f013692,0,20
f013718,0,30
f013809,0,20
f013850,0,50
f013855,0,30
f013861,0,40
f013874,0,20
f013900,0,20
f013913,1,20
f013927,0,20
f013960,1,20
f013969,1,30
f013989,0,20
f014019,1,20
f014026,0,40
f014050,0,20
f014062,1,30
f014070,1,20
f014075,0,20
f014076,0,30
f014080,1,20
f014088,0,20
f014095,1,60
f014100,0,50
f014120,1,30
f014128,1,50
f014129,1,30
f014132,1,40
f014144,1,20
f014174,1,20
f014183,1,30
f014187,0,20
f014246,1,20
f014252,1,20
f014270,1,30
f014285,1,20
f014286,1,20
f014287,0,20
f014354,1,40
f014380,1,20
f014410,1,40
f014411,0,30
f014444,1,40
f014495,1,30
f014507,0,40
f014522,1,40
f014523,1,20
f014533,1,20
f014574,1,30
f014575,1,30
f014589,1,30
f014600,0,20
f014622,1,30
f014641,0,30
f014662,1,50
f014698,0,20
f014710,1,50
f014724,0,20
f014737,1,20
f014824,0,40
f014859,0,30
f014875,1,30
f014892,1,20
f014911,1,30
f014915,0,20
f014943,1,20
f014967,1,60
f014998,1,40
f015017,0,50
f015019,1,40
f015022,1,30
f015032,0,60
f015073,1,30
f015078,1,30
f015079,0,20
f015092,1,20
f015107,1,30
f015154,1,40
f015159,1,50
f015193,1,20
f015197,1,20
f015235,1,30
f015254,1,20
f015258,1,50
f015266,1,20
f015267,0,20
f015274,1,20
f015276,1,20
f015277,0,20
f015281,1,30
f015282,0,30
f015284,1,20
f015299,1,30
f015303,1,40
f015309,0,40
f015335,0,20
f015336,1,40
f015340,1,20
f015344,0,30
f015345,1,40
f015353,0,30
f015358,0,20
f015383,1,40
f015384,1,30
f015388,0,50
f015395,0,20
f015406,1,20
f015423,0,20
f015427,1,50
f015430,0,40
f015431,1,60
f015438,1,40
f015441,1,30
f015446,1,30
f015449,1,20
f015453,1,40
f015457,0,30
f015459,0,40
f015464,1,20
f015467,1,60
f015468,1,40
f015471,1,20
f015474,0,40
f015480,0,30
f015495,0,40
f015496,0,20
f015498,1,20
f015504,0,30
f015505,0,50
f015512,0,60
f015513,0,30
f015519,0,20
f015520,1,20
f015523,0,20
f015524,1,50
f015525,0,50
f015526,0,60
f015527,0,30
f015528,0,40
f015531,0,50
f015535,1,30
f015536,0,50
f015537,1,50
f015539,1,30
f015540,1,30
f015541,1,20
f015542,0,20
f015551,0,50
f015557,0,40
f015559,1,30
f015561,1,20
f015565,0,40
f015566,1,60
f015568,1,50
f015569,0,40
f015570,0,20
f015573,0,40
f015574,1,40
f015576,0,20
f015577,0,50
f015581,0,50
f015582,1,50
f015584,1,30
f015585,1,30
f015588,0,50
f015589,1,50
f015590,1,40
f015593,0,50
f015594,0,40
f015595,0,20
f015598,1,30
f015601,1,40
f015605,0,40
f015606,0,30
f015621,0,20
f015624,1,20
f015628,1,40
f015630,0,50
f015639,1,60
f015640,0,50
f015643,0,40
f015646,1,50
f015652,1,40
f015655,1,40
f015662,1,50
f015664,0,30
f015667,1,40
f015674,1,20
f015680,0,30
f015681,0,40
f015685,1,40
f015686,1,40
f015687,0,30
f015709,1,20
f015716,0,20
f015727,1,60
f015734,0,60
f015738,1,30
f015745,0,30
f015753,0,30
f015754,1,30
f015755,0,30
f015762,1,60
f015776,0,30
f015784,1,40
f015791,1,40
f015798,1,30
f015805,1,50
f015818,0,30
f015823,0,30
f015839,0,40
f015840,0,30
f015844,0,20
f015848,0,20
f015868,1,40
f015871,1,20
f015873,1,20
f015877,1,20
f015883,0,20
f015891,0,30
f015902,0,20
f015904,0,50
f015907,0,50
f015908,1,30
f015909,1,20
f015910,0,50
f015911,0,30
f015912,1,40
f015914,1,60
f015915,1,40
f015921,0,50
f015924,1,20
f015925,0,20
f015928,1,30
f015930,1,20
f015934,1,20
f015936,0,30
f015938,0,20
f015939,1,30
f015941,1,20
f015944,1,40
f015951,0,20
f015952,1,20
f015956,0,30
f015957,0,20
f015971,0,50
f015972,1,30
f015974,1,40
f015991,1,30
f016005,1,20
f016007,1,30
f016009,0,40
f016021,1,20
f016024,0,30
f016027,1,40
f016032,0,30
f016035,0,40
f016038,1,30
f016039,0,50
f016040,1,20
f016041,0,30
f016053,1,40
f016062,1,30
f016092,0,40
f016097,1,20
f016099,1,20
f016106,1,20
f016115,1,30
f016120,1,30
f016323,1,30
f016331,0,60
f016334,0,20
f016335,1,20
f016336,1,50
f016337,1,30
f016338,1,40
f016339,0,30
f016340,1,20
f016341,1,20
f016342,0,20
f016343,1,20
f016344,0,30
f016347,1,40
f016348,0,30
f016350,1,50
f016355,1,20
f016376,0,40
f016381,1,20
f016389,0,20
f016390,1,20
f016393,1,40
f016398,0,40
f016399,1,30
f016412,1,30
f016414,1,20
f016415,0,40
f016417,1,60
f016420,1,30
f016422,0,30
f016424,1,30
f016428,1,20
f016429,1,20
f016432,0,40
f016444,1,40
f016446,1,30
f016448,1,40
f016454,0,30
f016462,1,40
f016471,0,40
f016472,0,40
f016478,1,60
f016482,1,20
f016483,1,20
f016488,1,20
f016490,1,30
f016499,0,20
f016500,0,40
f016502,0,40
f016504,1,20
f016507,1,30
f016510,1,20
f016512,0,40
f016518,1,40
f016519,1,40
f016521,1,30
f016524,0,20
f016529,1,50
f016530,1,50
f016531,1,20
f016533,0,50
f016548,1,20
f016549,0,30
f016559,0,40
f016560,1,60
f016562,0,30
f016567,0,20
f016568,0,30
f016572,0,20
f016576,0,50
f016583,1,30
f016586,1,40
f016590,1,20
f016596,1,20
f016598,1,40
f016601,1,30
f016607,1,20
f016611,0,20
f016612,1,40
f016622,0,20
f016624,0,40
f016628,1,30
f016632,1,20
f016635,0,20
f016639,1,20
f016650,0,60
f016654,1,20
f016655,1,50
f016656,1,20
f016664,0,40
f016665,1,40
f016671,0,40
f016676,0,20
f016679,1,20
f016683,1,20
f016684,1,40
f016686,0,30
f016689,1,30
f016700,0,60
f016703,1,40
f016705,1,20
f016718,1,20
f016722,0,50
f016724,1,20
f016725,1,20
f016727,0,20
f016733,1,20
f016740,0,20
f016741,1,60
f016765,1,20
f016766,1,30
f016772,1,40
f016773,1,20
f016775,1,30
f016784,1,40
f016785,0,20
f016787,0,40
f016789,1,20
f016792,0,40
f016795,1,20
f016805,0,20
f016807,0,40
f016808,0,40
f016809,0,30
f016814,0,40
f016816,1,40
f016819,1,20
f016830,1,30
g000003,0,30
g000004,1,40
g000005,1,30
g000007,0,20
g000009,0,30
g000010,1,20
g000014,1,50
g000016,0,20
g000017,1,50
g000018,0,40
g000023,1,40
g000025,1,50
g000026,1,30
g000191,1,30
g000195,0,20
g000198,1,40
g000201,1,60
g000204,0,40
g000206,0,40
g000208,1,30
g000210,0,20
g000215,1,30
g000216,0,30
g000220,1,30
g000225,0,30
g000226,0,20
g000229,1,20
g000230,1,40
g000231,0,30
g000233,0,40
g000234,0,50
g000235,1,30
g000236,0,50
g000237,1,40
g000239,0,40
g000240,0,50
g000242,0,50
g000248,0,50
g000249,1,40
g000250,1,50
g000251,1,30
g000252,0,40
g000256,1,30
g000258,1,30
g000259,0,40
g000260,1,50
g000262,0,30
g000264,1,30
g000265,1,40
g000269,0,30
g000270,0,40
g000277,0,30
g000279,1,30
g000280,0,40
g000283,1,30
g000284,1,60
g000285,0,20
g000286,0,40
g000287,1,30
g000290,0,40
g000292,0,50
g000296,0,20
g000298,0,40
g000299,0,50
g000301,0,30
g000305,1,30
g000306,1,20
g000308,1,20
g000309,0,40
g000311,1,40
g000312,0,50
g000313,0,20
g000314,1,40
g000316,1,30
g000318,1,50
g000319,1,20
g000320,0,40
g000321,1,30
g000322,0,30
g000328,0,30
g000334,0,40
g000336,1,30
g000338,1,50
g000339,1,30
g000341,1,20
g000345,1,30
g000346,0,50
g000348,1,20
g000351,0,30
g000354,1,40
g000357,0,50
g000361,1,40
g000362,0,30
g000363,1,50
g000364,1,20
g000365,1,30
g000367,1,20
g000374,1,40
g000378,0,30
g000379,0,50
g000380,1,50
g000384,1,30
g000387,0,50
g000389,1,20
g000391,0,30
g000392,1,40
g000393,0,40
g000394,1,40
g000396,0,40
g000397,1,30
g000399,1,40
g000402,1,30
g000404,0,40
g000405,1,20
g000409,1,20
g000410,0,30
g000413,1,30
g000414,0,30
g000416,1,40
g000418,0,40
g000419,1,30
g000420,1,30
g000423,1,50
g000425,0,40
g000427,1,50
g000429,1,20
g000430,0,20
g000431,0,40
g000435,0,40
g000436,0,30
g000437,0,50
g000439,0,20
g000440,0,60
g000441,0,40
g000442,1,30
g000443,1,50
g000447,1,40
g000453,0,50
g000454,1,50
g000459,0,40
g000460,0,30
g000461,0,50
g000464,0,60
g000466,0,50
g000469,1,30
g000471,0,30
g000473,0,50
g000474,1,50
g000477,1,40
g000478,1,30
g000480,0,40
g000481,1,30
g000483,1,40
g000486,1,50
g000487,0,30
g000488,1,40
g000490,0,50
g000492,1,40
g000494,0,60
g000498,1,20
g000499,1,30
g000502,0,30
g000503,0,40
g000504,1,20
g000506,1,30
g000507,1,30
g000508,1,40
g000510,0,40
g000515,0,40
g000516,1,20
g000518,1,20
g000519,0,30
g000520,1,60
g000522,1,20
g000523,1,40
g000532,0,30
g000536,0,60
g000539,0,50
g000540,0,50
g000541,0,30
g000544,1,30
g000545,1,30
g000546,0,20
g000552,1,30
g000556,0,50
g000558,0,40
g000560,0,20
g000562,0,20
g000569,1,60
g000570,0,50
g000571,0,40
g000572,1,50
g000575,1,30
g000577,0,50
g000581,1,40
g000582,0,30
g000585,1,30
g000590,1,30
g000592,1,40
g000602,0,30
g000604,0,30
g000605,1,40
g000606,0,40
g000607,0,30
g000610,0,40
g000611,0,30
g000612,1,20
g000613,0,30
g000614,1,40
g000618,1,40
g000619,1,50
g000622,0,30
g000624,1,20
g000628,1,20
g000629,1,50
g000634,0,40
g000636,0,30
g000637,1,30
g000638,0,20
g000639,0,30
g000642,0,30
g000643,0,30
g000647,0,20
g000648,0,20
g000651,0,30
g000653,1,50
g000654,1,30
g000657,1,40
g000658,0,50
g000665,1,30
g000670,0,40
g000672,0,40
g000675,0,30
g000678,0,40
g000680,0,40
g000681,1,30
g000682,1,30
g000685,0,40
g000687,1,40
g000688,1,50
g000689,0,40
g000695,1,30
g000696,1,20
g000697,0,20
g000698,1,40
g000699,1,30
g000701,0,30
g000702,0,40
g000703,1,20
g000709,1,20
g000710,1,20
g000712,1,30
g000714,1,30
g000716,1,30
g000717,1,30
g000719,0,30
g000722,1,50
g000726,0,40
g000727,0,40
g000729,0,30
g000730,1,40
g000731,1,40
g000732,1,40
g000734,1,40
g000735,1,30
g000736,0,40
g000737,0,20
g000742,1,20
g000743,0,30
g000747,1,40
g000751,1,20
g000754,1,50
g000756,0,60
g000758,0,20
g000769,1,30
g000770,0,40
g000773,0,40
g000775,0,30
g000776,0,20
g000777,0,30
g000779,1,40
g000781,0,30
g000782,1,30
g000784,0,30
g000785,1,30
g000786,0,50
g000788,1,30
g000789,0,20
g000790,1,40
g000792,1,30
g000794,1,50
g000796,0,30
g000804,0,40
g000807,0,40
g000808,1,50
g000809,0,50
g000812,0,20
g000815,1,50
g000818,1,30
g000819,1,50
g000820,1,40
g000826,1,30
g000831,1,30
g000832,1,30
g000834,1,50
g000836,1,20
g000842,1,40
g000845,0,30
g000846,0,30
g000848,1,40
g000859,1,40
g000861,0,50
g000862,0,40
g000864,1,30
g000866,0,50
g000867,1,40
g000869,1,20
g000871,0,50
g000875,1,30
g000878,0,40
g000880,1,20
g000881,0,50
g000883,1,30
g000889,0,30
g000892,0,40
g000895,0,40
g000898,0,20
g000899,0,50
g000901,1,50
g000902,1,20
g000906,1,50
g000907,0,20
g000910,0,40
g000913,0,40
g000916,1,20
g000917,1,30
g000920,1,60
g000931,1,40
g000935,1,30
g000937,0,40
g000938,1,50
g000939,0,30
g000940,0,40
g000943,1,30
g000944,0,20
g000945,0,30
g000946,0,60
g000947,1,40
g000949,1,30
g000950,1,50
g000952,1,30
g000954,1,40
g000957,1,20
g000958,0,30
g000959,1,50
g000965,1,40
g000967,1,20
g000972,1,30
g000974,1,50
g000976,1,40
g000982,0,30
g000983,0,60
g000985,0,20
g000986,0,30
g000987,0,20
g000988,0,40
g000989,1,30
g000991,0,40
g000992,1,30
g000993,0,20
g000996,1,30
g000998,1,30
g001000,1,20
g001002,0,20
g001003,1,20
g001004,1,30
g001006,0,40
g001008,0,40
g001011,1,50
g001014,1,30
g001016,1,20
g001019,1,30
g001022,0,50
g001026,1,30
g001028,0,20
g001030,0,30
g001033,1,50
g001034,1,50
g001035,1,60
g001036,1,20
g001038,1,30
g001039,1,20
g001040,1,40
g001041,0,30
g001042,1,50
g001046,1,50
g001047,1,30
g001048,0,20
g001050,1,50
g001051,0,30
g001052,0,40
g001053,1,30
g001056,1,40
g001063,1,30
g001068,0,40
g001070,0,40
g001076,0,40
g001077,1,20
g001081,0,50
g001083,1,20
g001086,0,30
g001095,1,40
g001100,1,50
g001101,0,50
g001103,0,30
g001104,0,30
g001106,1,30
g001107,0,40
g001109,1,40
g001111,0,40
g001112,1,30
g001113,0,30
g001114,0,20
g001118,0,20
g001121,1,30
g001124,0,30
g001125,0,40
g001129,1,20
g001132,0,20
g001133,1,50
g001135,1,20
g001136,0,40
g001138,1,40
g001141,0,30
g001144,1,40
g001147,0,30
g001148,1,20
g001151,1,50
g001154,1,30
g001155,0,30
g001156,0,30
g001164,1,20
g001166,1,40
g001169,0,50
g001171,0,30
g001173,1,30
g001178,0,40
g001180,1,50
g001187,1,30
g001188,1,40
g001189,0,50
g001191,0,50
g001194,1,20
g001196,1,30
g001197,1,40
g001199,1,40
g001200,0,20
g001203,0,50
g001204,0,50
g001206,1,40
g001208,0,50
g001209,1,30
g001219,0,30
g001221,0,40
g001222,0,20
g001223,1,50
g001224,1,20
g001225,1,20
g001227,1,50
g001230,1,20
g001231,0,20
g001233,0,50
g001235,0,30
g001237,0,40
g001241,1,40
g001243,0,40
g001250,1,20
g001256,1,20
g001257,0,30
g001258,1,30
g001259,1,50
g001261,1,30
g001272,1,30
g001273,0,50
g001275,0,50
g001276,1,40
g001277,1,40
g001280,0,20
g001288,1,30
g001289,0,50
g001290,1,50
g001291,1,30
g001293,1,20
g001296,0,40
g001297,1,60
g001299,1,30
g001300,1,20
g001301,0,30
g001303,0,40
g001305,1,20
g001309,0,20
g001313,0,20
g001315,0,30
g001319,1,50
g001320,1,20
g001322,0,30
g001323,0,50
g001329,0,40
g001336,1,40
g001337,0,20
g001338,1,20
g001343,0,30
g001344,1,60
g001346,0,50
g001350,1,30
g001352,1,20
g001353,1,30
g001355,1,40
g001356,1,20
g001362,0,20
g001364,1,20
g001371,1,40
g001373,1,20
g001374,0,30
g001381,1,20
g001383,1,30
g001386,0,40
g001388,1,40
g001390,1,30
g001556,0,50
g001558,1,40
g001563,0,40
g001564,0,30
g001565,0,50
g001566,0,40
g001567,1,30
g001575,0,30
g001576,0,30
g001580,1,50
g001584,0,30
g001587,1,30
g001590,1,30
g001595,0,50
g001598,0,40
g001599,1,30
g001603,0,50
g001606,1,30
g001611,0,30
g001612,0,40
g001614,1,30
g001615,0,40
g001619,1,60
g001620,0,30
g001621,0,40
g001623,1,50
g001625,1,50
g001627,0,40
g001630,1,20
g001640,1,50
g001644,1,30
g001645,0,50
g001646,1,30
g001648,1,40
g001650,1,50
g001651,0,30
g001652,1,40
g001656,1,30
g001662,0,50
g001665,1,60
g001668,0,30
g001669,1,20
g001673,0,30
g001674,0,40
g001677,0,50
g001678,0,30
g001679,1,30
g001681,0,20
g001682,0,30
g001684,1,30
g001686,1,30
g001687,1,20
g001689,1,30
g001690,0,20
g001692,0,50
g001693,1,30
g001694,0,20
g001695,1,30
g001697,0,40
g001698,0,20
g001700,0,30
g001701,0,40
g001702,0,20
g001703,0,20
g001704,1,20
g001708,1,40
g001710,0,20
g001715,1,40
g001716,1,30
g001718,0,40
g001721,1,30
g001722,1,20
g001724,1,40
g001733,1,20
g001734,1,20
g001738,1,20
g001740,0,30
g001741,0,30
g001742,1,40
g001743,0,40
g001753,1,30
g001755,0,40
g001761,0,50
g001763,1,50
g001764,0,50
g001765,0,30
g001768,1,30
g001771,1,20
g001779,1,40
g001780,1,40
g001786,0,50
g001789,1,20
g001791,0,30
g001794,1,20
g001795,0,40
g001796,1,20
g001797,0,50
g001798,0,30
g001799,1,20
g001803,1,40
g001806,1,40
g001810,0,30
g001812,0,40
g001818,1,20
g001819,0,20
g001825,1,50
g001826,1,40
g001829,1,20
g001830,0,30
g001831,1,20
g001832,1,40
g001833,1,30
g001834,1,20
g001835,1,30
g001836,1,30
g001837,1,20
g001846,0,30
g001850,1,30
g001856,1,40
g001857,0,50
g001859,0,50
g001866,1,20
g001868,0,40
g001873,1,20
g001875,0,40
g001876,0,40
g001877,1,30
g001879,1,30
g001880,1,30
g001881,0,20
g001882,1,20
g001884,1,50
g001888,0,50
g001890,1,40
g001891,1,20
g001894,1,40
g001895,1,20
g001897,1,20
g001898,0,30
g001900,0,30
g001910,1,30
g001911,1,20
g001913,1,30
g001914,1,30
g001916,1,20
g001917,1,20
g001920,1,30
g001928,1,40
g001929,1,30
g001932,1,20
g001934,1,30
g001936,0,30
g001942,1,30
g001944,0,30
g001946,1,20
g001947,0,30
g001953,1,20
g001954,0,20
g001963,0,50
g001964,1,40
g001965,1,20
g001967,0,20
g001977,1,60
g001981,0,20
g001982,1,20
g001984,1,20
g001993,1,20
g002004,0,40
g002012,1,30
g002014,0,30
g002017,0,40
g002019,1,20
g002028,0,40
g002032,0,40
g002035,1,40
g002037,0,30
g002039,0,50
g002041,1,50
g002046,1,40
g002048,0,30
g002054,1,20
g002056,1,50
g002059,0,50
g002061,1,40
g002073,1,30
g002075,1,20
g002077,0,40
g002078,1,20
g002082,1,40
g002088,1,20
g002089,1,20
g002092,1,30
g002094,1,20
g002096,1,50
g002098,0,60
g002100,0,30
g002104,0,20
g002105,1,30
g002109,1,60
g002110,1,30
g002117,1,60
g002120,0,50
g002122,0,60
g002127,1,20
g002128,1,40
g002130,1,40
g002134,1,30
g002137,0,40
g002141,1,30
g002144,1,20
g002146,1,40
g002147,1,20
g002148,1,40
g002151,0,30
g002152,1,20
g002154,0,50
g002156,1,20
g002158,0,40
g002159,0,40
g002164,0,20
g002169,0,30
g002174,1,30
g002176,1,20
g002177,1,40
g002178,1,20
g002184,1,40
g002189,1,20
g002190,1,20
g002191,0,50
g002195,1,30
g002196,0,30
g002199,0,40
g002202,1,20
g002207,0,50
g002208,0,40
g002212,0,30
g002213,1,20
g002214,0,40
g002219,0,40
g002220,0,50
g002222,1,40
g002223,0,30
g002224,0,30
g002226,0,20
g002229,0,50
g002230,1,20
g002232,0,20
g002233,0,40
g002235,0,30
g002238,1,20
g002241,1,30
g002242,1,50
g002243,0,50
g002244,0,50
g002245,1,30
g002247,1,40
g002249,1,40
g002251,0,40
g002255,0,40
g002256,1,30
g002258,0,40
g002262,0,30
g002263,0,20
g002264,1,30
g002265,1,30
g002266,1,20
g002269,1,40
g002270,1,20
g002271,0,30
g002272,1,20
g002273,1,50
g002275,0,20
g002277,0,20
g002280,1,50
g002405,0,40
g002406,1,50
g002407,1,40
g002408,1,20
g002411,1,40
g002412,1,30
g002415,1,30
g002416,0,30
g002417,1,20
g002421,0,30
g002422,0,30
g002423,0,20
g002425,0,30
g002428,1,40
g002429,1,50
g002431,1,50
g002432,1,50
g002435,1,20
g002436,1,20
g002438,1,50
g002440,0,20
g002441,0,40
g002444,0,20
g002445,1,30
g002446,0,20
g002451,0,20
g002454,1,40
g002458,1,40
g002459,1,30
g002460,1,50
g002465,1,50
g002466,1,40
g002471,0,50
g002472,1,60
g002473,0,30
g002475,1,50
g002476,0,40
g002478,0,20
g002480,0,40
g002483,0,20
g002485,1,20
g002487,0,50
g002489,0,30
g002492,0,40
g002496,1,60
g002497,0,40
g002500,1,40
g002507,0,40
g002511,0,30
g002512,1,50
g002513,1,20
g002516,0,50
g002519,0,50
g002521,1,30
g002525,1,50
g002526,1,30
g002531,1,40
g002533,1,30
g002534,1,30
g002538,0,30
g002539,1,40
g002542,0,30
g002543,0,30
g002545,0,20
g002546,0,30
g002547,0,50
g002552,1,20
g002554,1,30
g002555,1,30
g002560,0,20
g002561,0,40
g002563,1,50
g002564,0,20
g002565,0,30
g002570,1,30
g002583,1,20
g002584,0,20
g002585,0,40
g002588,0,40
g002593,0,50
g002596,0,20
g002597,1,30
g002601,0,20
g002603,1,30
g002606,0,50
g002607,0,30
g002609,1,30
g002612,0,30
g002616,0,60
g002620,0,30
g002622,1,30
g002624,0,40
g002626,1,30
g002627,0,30
g002631,1,30
g002632,1,20
g002633,0,30
g002634,0,30
g002636,1,30
g002637,1,40
g002638,1,20
g002640,0,30
g002647,1,40
g002648,1,40
g002650,1,20
g002657,1,30
g002658,1,30
g002663,0,40
g002668,1,30
g002671,1,20
g002673,1,50
g002678,1,40
g002679,1,30
g002680,1,20
g002681,1,30
g002682,1,30
g002683,0,40
g002688,0,30
g002690,1,20
g002691,0,50
g002693,1,20
g002695,1,20
g002698,1,20
g002701,1,20
g002702,0,40
g002703,1,50
g002704,0,30
g002705,1,20
g002711,1,30
g002718,0,30
g002719,0,30
g002721,0,40
g002724,0,50
g002727,1,50
g002729,1,30
g002731,1,20
g002732,1,20
g002734,1,30
g002735,0,30
g002737,1,20
g002738,0,50
g002739,0,40
g002744,0,40
g002745,0,50
g002747,0,40
g002750,1,20
g002752,0,20
g002753,1,20
g002759,1,40
g002760,1,50
g002762,1,40
g002764,0,50
g002765,0,20
g002766,1,30
g002767,1,40
g002770,1,20
g002776,1,30
g002784,0,30
g002786,1,30
g002788,0,20
g002791,1,20
g002793,0,20
g002795,0,60
g002796,0,20
g002798,1,20
g002802,1,40
g002803,1,20
g002804,1,30
g002806,1,20
g002809,0,20
g002810,0,20
g002811,0,20
g002812,1,20
g002814,1,30
g002817,0,20
g002819,1,20
g002820,1,30
g002822,1,20
g002825,1,20
g002827,0,20
g002828,0,50
g002829,0,40
g002832,1,20
g002833,1,40
g002834,1,20
g002837,1,30
g002838,1,20
g002840,1,20
g002841,1,30
g002842,0,40
g002851,0,30
g002854,0,30
g002856,1,20
g002857,0,30
g002865,1,20
g002867,1,20
g002872,1,30
g002874,0,40
g002875,1,40
g002878,0,40
g002880,0,30
g002886,1,20
g002887,1,30
g002890,0,50
g002891,0,20
g002896,0,20
g002897,0,20
g002900,0,30
g002903,1,30
g002906,1,20
g002907,0,30
g002908,1,60
g002912,0,20
g002913,0,30
g002916,0,50
g002918,1,40
g002922,0,20
g002923,1,50
g002928,1,20
g002933,0,20
g002936,1,30
g002938,1,30
g002942,0,20
g002943,0,40
g002944,1,20
g002946,1,20
g002948,1,30
g002949,0,50
g002952,0,20
g002953,0,50
g002955,1,20
g002960,1,20
g002962,0,40
g002963,1,20
g002965,1,50
g002967,0,50
g002972,1,50
g002974,0,40
g002975,0,30
g002983,0,50
g002985,1,20
g002986,0,30
g002987,1,20
g002988,0,20
g002989,1,20
g002991,1,20
g002993,1,20
g002995,1,20
g002997,1,30
g002999,1,20
g003001,0,40
g003004,1,20
g003010,1,40
g003019,0,50
g003026,0,50
g003028,0,30
g003029,1,60
g003033,1,30
g003034,0,30
g003035,1,20
g003039,0,50
g003041,0,30
g003042,1,20
g003043,0,30
g003044,1,30
g003047,1,20
g003048,0,30
g003050,1,20
g003051,0,40
g003053,1,50
g003058,0,20
g003059,0,50
g003061,1,20
g003062,1,20
g003064,0,20
g003065,1,20
g003067,0,40
g003068,1,30
g003071,1,40
g003076,0,20
g003077,0,30
g003078,1,30
g003079,1,20
g003083,1,20
g003086,1,20
g003087,0,20
g003090,0,50
g003092,0,30
g003096,0,20
g003097,1,30
g003098,0,20
g003101,0,20
g003104,0,50
g003108,1,30
g003115,1,20
g003118,1,30
g003119,1,20
g003120,1,30
g003121,0,30
g003128,0,20
g003130,1,40
g003131,1,30
g003135,1,50
g003137,1,20
g003140,1,20
g003142,1,40
g003143,1,40
g003144,0,20
g003145,0,30
g003148,1,30
g003150,0,30
g003151,1,20
g003153,1,20
g003154,0,50
g003158,0,50
g003159,1,30
g003162,0,30
g003165,1,20
g003167,1,50
g003168,1,40
g003169,1,40
g003173,1,30
g003174,1,40
g003175,0,50
g003177,0,50
g003179,1,20
g003182,0,30
g003188,0,20
g003189,0,30
g003192,0,50
g003193,1,30
g003194,1,20
g003195,0,50
g003196,0,30
g003199,0,20
g003200,1,20
g003202,0,30
g003208,1,30
g003209,1,20
g003210,1,20
g003212,0,40
g003217,1,20
g003219,1,30
g003220,1,30
g003221,1,20
g003224,1,30
g003227,0,40
g003231,1,20
g003235,1,30
g003238,0,40
g003243,0,30
g003245,1,50
g003246,1,30
g003251,0,30
g003252,0,40
g003254,1,40
g003255,0,20
g003263,0,40
g003266,1,20
g003267,1,30
g003273,1,30
g003278,0,20
g003281,0,20
g003283,1,50
g003284,0,20
g003290,0,40
g003294,1,30
g003296,1,30
g003301,1,20
g003307,1,20
g003308,1,50
g003313,1,40
g003314,0,30
g003319,1,50
g003320,1,50
g003323,0,40
g003324,1,20
g003326,1,20
g003327,0,30
g003329,1,30
g003330,1,20
g003333,1,20
g003334,1,40
g003335,0,20
g003337,1,50
g003339,0,30
g003340,1,50
g003352,1,20
g003353,1,30
g003355,0,50
g003359,1,30
g003363,1,30
g003365,1,40
g003368,1,40
g003369,1,20
