course_id,user_id,satisfaction,travel_type,person,season,means_tp
g_g011472,g011472,5,1;4;10;12,5,2,0
g_g011473,g011473,3,1;3;6;10;12,7,2,0
g_g011476,g011476,5,1;10;11,7,2,0
g_g011477,g011477,4,2;4;7;11;12,5,2,0
g_g011478,g011478,5,1;4;11,1,2,0
g_g011479,g011479,4,1;3;7,0,2,0
g_g011481,g011481,4,4;6;7;12,1,2,0
g_g011482,g011482,4,1;2;6;7;10,7,2,0
g_g011486,g011486,5,1;6;9;10;12,7,2,0
g_g011487,g011487,4,1;3;12,0,2,0
g_g011489,g011489,5,1;6;7;9;12,1,2,0
g_g011490,g011490,5,1;4;6;12,5,2,0
g_g011491,g011491,4,1;6;7;9;12,1,2,0
g_g011496,g011496,5,3;6,0,2,0
g_g011500,g011500,4,1;3;4;6,5,2,0
g_g011502,g011502,5,1;6;11,7,2,0
g_g011508,g011508,5,1;12,1,2,0
g_g011509,g011509,5,1;3;11;12,1,2,0
g_g011510,g011510,4,1;4;12,1,2,0
g_g011511,g011511,5,1;7;12,1,2,0
g_g011514,g011514,5,1;2;12,1,2,0
g_g011515,g011515,4,1;3;9;12,5,2,0
g_g011517,g011517,4,1;4;7;9;12,1,2,0
g_g011519,g011519,4,1;4;12,1,2,0
g_g011522,g011522,5,1;2;4,5,2,0
g_g011524,g011524,4,1;4;6;10;12,0,2,0
g_g011526,g011526,5,1;3;4;12,1,2,0
g_g011528,g011528,5,1;3;4;9;10,5,2,0
g_g011529,g011529,4,1;6;9;12,1,2,0
g_g011530,g011530,4,2;7,6,2,0
g_g011531,g011531,5,1;7;12,7,2,0
g_g011533,g011533,4,1;3;9,0,2,0
g_g011534,g011534,4,1;3;4,5,2,0
g_g011535,g011535,4,2;7;9,4,2,0
g_g011537,g011537,5,3;4;6;9;11,5,2,0
g_g011541,g011541,5,1;6;7;9;10;12,7,2,0
g_g011551,g011551,5,1;2;7,7,2,0
g_g011555,g011555,4,2;4;6,5,2,0
g_g011558,g011558,4,3;6;9,5,2,0
g_g011562,g011562,3,1;2;7;10;11,7,2,0
g_g011566,g011566,4,1;4;6,4,2,0
g_g011567,g011567,4,1;3;6,7,2,0
g_g011571,g011571,5,2;3;6;7;9,6,2,0
g_g011574,g011574,5,1;3;4;7,0,2,0
g_g011577,g011577,5,1;7;9;12,1,2,0
g_g011578,g011578,5,1;6;9,4,2,0
g_g011580,g011580,4,1;2;3;6;11;12,1,2,0
g_g011581,g011581,4,1;3;4,5,2,0
g_g011582,g011582,5,1;2;3;4;6;7,5,2,0
g_g011586,g011586,5,1;3;4;11,5,2,0
g_g011590,g011590,5,1;2;3;4,0,2,0
g_g011591,g011591,4,1;3;10;11;12,7,2,0
g_g011593,g011593,3,4;6;9;10;11;12,5,2,0
g_g011597,g011597,3,1;6,4,2,0
g_g011598,g011598,4,1;3;6;12,0,2,0
g_g011600,g011600,4,3;4;12,5,2,0
g_g011607,g011607,4,1;4;7;9,5,2,0
g_g011612,g011612,4,1;7;12,1,2,0
g_g011613,g011613,4,1;4;7,5,2,0
g_g011614,g011614,3,1;3;6;7;9,4,2,0
g_g011619,g011619,4,1;2;3;4;6;7;11,7,2,0
g_g011620,g011620,5,1;3;6;7;12,6,2,0
g_g011622,g011622,5,1;3;6;12,7,2,0
g_g011628,g011628,4,1;2;4;9;12,1,2,1
g_g011629,g011629,5,1;7;9,1,2,2
g_g011630,g011630,3,1;2;4;7,1,2,2
g_g011631,g011631,4,1;3;4,1,2,1
g_g011636,g011636,4,1;3;4;6,5,2,1
g_g011637,g011637,3,1;4;9,5,2,1
g_g011644,g011644,4,3;4;11;12,1,2,2
g_g011645,g011645,5,1;2;6,5,2,1
g_g011657,g011657,3,1;3;4;6;9;12,5,2,2
g_g011669,g011669,4,1;6;9;12,1,2,2
g_g011673,g011673,5,3;9;12,1,2,2
g_g011674,g011674,3,1;2;7,6,2,2
g_g011677,g011677,4,1;4;6,5,2,1
g_g011679,g011679,4,1;3;4;7,4,2,2
g_g011680,g011680,4,1;2;4;7;9,1,2,2
g_g011683,g011683,4,2;4;7;9;12,6,2,2
g_g011685,g011685,5,3;10;11;12,7,2,2
g_g011687,g011687,4,1;2;3;4;6;12,1,2,2
g_g011691,g011691,3,1;6;7;9,0,2,2
g_g011692,g011692,4,1;2;4,1,2,1
g_g011697,g011697,5,1;4;9,6,2,2
g_g011704,g011704,4,2;3;12,1,2,2
g_g011708,g011708,5,1;2;7;9;12,1,2,2
g_g011709,g011709,4,3;4;6;9;11;12,1,2,2
g_g011714,g011714,5,1;2;4;6,5,2,2
g_g011717,g011717,3,2;6;7;9,5,2,2
g_g011721,g011721,4,1;2;3;6;7;11;12,5,2,1
g_g011722,g011722,3,2;3;4;6;7;11,1,2,2
g_g011724,g011724,4,1;2;3;4,5,2,1
g_g011726,g011726,4,1;4;11,1,2,2
g_g011734,g011734,5,1;9,1,2,2
g_g011746,g011746,5,1;3;7;11,4,2,2
g_g011753,g011753,5,3;6;11,0,2,2
g_g011754,g011754,4,1;3;4;6,4,2,1
g_g011764,g011764,4,1;2;3;9,1,2,1
g_g011786,g011786,3,1;2;3;4;11,1,2,2
g_g011787,g011787,4,1;3;10;12,6,2,2
g_g011789,g011789,5,2;7;9,5,2,2
g_g011791,g011791,3,1;10;12,0,2,2
g_g011805,g011805,5,1;3;9;10;11,7,2,2
g_g011813,g011813,4,1;3;4;7;10;12,7,2,2
g_g011816,g011816,5,1;3;4;9,1,2,1
g_g011818,g011818,5,1;2;3;4;12,5,2,0
g_g011819,g011819,4,7;9;11;12,1,2,0
g_g011821,g011821,3,1;6;9;10,7,2,0
g_g011822,g011822,5,2;4;6;12,1,2,0
g_g011824,g011824,4,1;7;10;12,7,2,0
g_g011825,g011825,5,3;4;6;7,0,2,0
g_g011826,g011826,4,1;2;3;7,0,2,0
g_g011827,g011827,3,2;3;7;12,0,2,0
g_g011829,g011829,4,1;6,4,2,0
g_g011830,g011830,5,1;3;4;6,5,2,0
g_g011832,g011832,5,1;6;7;9,7,2,0
g_g011833,g011833,5,1;2;6;12,1,2,0
g_g011835,g011835,4,1;2;4;9;11,2,2,0
g_g011836,g011836,4,1;4;12,1,2,0
g_g011837,g011837,4,1;4;7,5,2,0
g_g011838,g011838,4,1;7;9,0,2,0
g_g011840,g011840,4,1;7;12,1,2,0
g_g011841,g011841,4,1;3;4;11;12,1,2,0
g_g011843,g011843,5,1;4;6;9,5,2,0
g_g011847,g011847,5,1;4;6;7,5,2,0
g_g011849,g011849,4,1;9;10;12,7,2,0
g_g011850,g011850,5,6;7;10;12,1,2,0
g_g011851,g011851,3,1;2;3;4;7;9;12,5,2,0
g_g011854,g011854,5,1;2;3;7;12,1,2,0
g_g011857,g011857,3,1;2;6,7,2,0
g_g011858,g011858,4,1;7;11,7,2,0
g_g011859,g011859,5,2;3;4;7,0,2,0
g_g011860,g011860,4,1;3;4;11,0,2,0
g_g011872,g011872,4,1;2;7;9;11;12,0,2,2
g_g011873,g011873,1,1;3;6;12,1,2,2
g_g011876,g011876,4,1;3,1,2,2
g_g011881,g011881,4,1;3,1,2,2
g_g011882,g011882,3,4;11;12,1,2,2
g_g011899,g011899,4,1;2;3;4;7;11,5,2,2
g_g011903,g011903,5,1;3;7;9;10,5,2,1
g_g011905,g011905,5,3;6;9,5,2,1
g_g011908,g011908,4,1;3;4;11;12,5,2,1
g_g011914,g011914,3,1;7;9,5,2,2
g_g011918,g011918,4,1;2;7;9,1,2,2
g_g011922,g011922,4,1;3;4;7;12,5,2,1
g_g011924,g011924,5,1;2;6;7;10;11,0,2,2
g_g011925,g011925,4,1;2;7;11;12,7,2,2
g_g011926,g011926,4,3;4;7;9;10,5,2,1
g_g011927,g011927,5,1;2;3;6;7;9;12,5,2,1
g_g011928,g011928,5,1;2;9,5,2,2
g_g011929,g011929,4,1;6;7;9,4,2,1
g_g011930,g011930,4,1;2;3;6;12,1,2,2
g_g011931,g011931,5,3;4;10;12,4,2,2
g_g011934,g011934,5,1;2;3;6,0,2,1
g_g011940,g011940,4,1;12,7,2,2
g_g011942,g011942,3,1;7,5,2,1
g_g011943,g011943,4,1;6;7,1,2,2
g_g011944,g011944,5,1;3;4;9,1,2,1
g_g011949,g011949,4,1;3;4;7;9,7,2,2
g_g011950,g011950,4,1;4;7,5,2,1
g_g011952,g011952,4,1;3;7;11,5,2,1
g_g011966,g011966,4,3;6;12,7,2,1
g_g011970,g011970,5,1;3;4;7;12,1,2,2
g_g011971,g011971,4,3;4;9;10;12,7,2,2
g_g011972,g011972,4,1;3;4;12,5,2,1
g_g011983,g011983,4,1;6,1,2,2
g_g011990,g011990,4,1;2;3;4;6,6,2,2
g_g011996,g011996,4,1;12,1,2,2
g_g011999,g011999,4,1;3;10;12,5,2,1
g_g012152,g012152,4,1;9;12,7,2,0
g_g012153,g012153,5,1;7;9;10;12,7,2,0
g_g012155,g012155,5,1;9;12,1,2,0
g_g012157,g012157,4,1;3;4;6,5,2,0
g_g012159,g012159,4,1;3;6;12,1,2,0
g_g012160,g012160,4,3;4;7;9,7,2,0
g_g012161,g012161,4,1;3;4;11,7,2,0
g_g012162,g012162,3,1;4,7,2,0
g_g012164,g012164,5,1;3;7;9;11,1,2,0
g_g012171,g012171,4,1;10;11,7,2,0
g_g012173,g012173,4,1;7;9;12,1,2,0
g_g012174,g012174,5,1;2,7,2,0
g_g012175,g012175,4,1;6;9;12,1,2,0
g_g012176,g012176,5,1;3;4;9;12,1,2,0
g_g012177,g012177,5,1;3;4;11,4,2,0
g_g012179,g012179,5,1;2;6;7,5,2,0
g_g012181,g012181,5,1;3;6;9;11,7,2,0
g_g012182,g012182,4,1;4;6;9;11;12,1,2,0
g_g012183,g012183,5,1;3;4,5,2,0
g_g012185,g012185,4,1;3;4;6,0,2,0
g_g012186,g012186,3,4;6;7;12,1,2,0
g_g012188,g012188,5,1;3;12,7,2,0
g_g012189,g012189,5,1;3;4;12,1,2,0
g_g012190,g012190,3,1;6;10;12,7,2,0
g_g012192,g012192,5,1;9;12,1,2,0
g_g012194,g012194,4,3;6;7;11,1,2,0
g_g012196,g012196,4,1;3;6;9;10,7,2,0
g_g012197,g012197,4,1;3;6;7;9;11,0,2,0
g_g012199,g012199,5,1;3;7;10;11;12,7,2,0
g_g012200,g012200,5,1;3;4;9,5,2,0
g_g012201,g012201,5,1;6;12,6,2,0
g_g012203,g012203,4,2;9;10;11,6,2,0
g_g012205,g012205,4,1;3;4;12,1,2,0
g_g012206,g012206,5,1;4;7,7,2,0
g_g012207,g012207,4,1;3;9;10,7,2,0
g_g012209,g012209,5,1;3;6;7,0,2,0
g_g012212,g012212,3,1;4;6;9,1,2,1
g_g012220,g012220,5,1;2;3;6;7;9;12,4,2,2
g_g012226,g012226,3,1;3;6;10,5,2,1
g_g012227,g012227,4,1;12,4,2,2
g_g012228,g012228,4,1;4;7,5,2,1
g_g012235,g012235,3,3;6;9;10;11;12,0,2,2
g_g012236,g012236,3,1;2;3;7;9;10;12,5,2,2
g_g012238,g012238,4,1;6;7;9;12,0,2,2
g_g012239,g012239,3,1;3;4,1,2,1
g_g012240,g012240,3,3;4;6;12,5,2,1
g_g012246,g012246,5,1;3;6;7,1,2,2
g_g012251,g012251,4,3;4;11;12,5,2,1
g_g012254,g012254,5,1;4;6;7;10;11;12,7,2,2
g_g012255,g012255,5,1;2;7,1,2,2
g_g012256,g012256,4,1;2;3;4;6;12,5,2,2
g_g012257,g012257,4,1;2;4;6;7;9;12,0,2,2
g_g012258,g012258,5,1;3;4;9;11;12,7,2,2
g_g012260,g012260,5,1;2;4;12,7,2,2
g_g012261,g012261,5,4;7;9;10,5,2,1
g_g012267,g012267,4,1;3;4;6;12,0,2,2
g_g012269,g012269,5,1;3;4;6;7;9,1,2,2
g_g012270,g012270,5,1;3;4;6,1,2,1
g_g012276,g012276,2,1;4;12,1,2,2
g_g012277,g012277,4,4;6;10,7,2,2
g_g012278,g012278,4,1;12,1,2,2
g_g012280,g012280,4,1;3;4;6,5,2,0
g_g012282,g012282,4,1;2;3,2,2,0
g_g012283,g012283,4,1;3;9;12,4,2,0
g_g012289,g012289,5,1;3;6;12,1,2,1
g_g012300,g012300,4,1;4;7;9,5,2,2
g_g012304,g012304,5,1;2;6;7;12,1,2,1
g_g012307,g012307,4,1;3;4;7;12,5,2,1
g_g012308,g012308,4,1;7;9,5,2,2
g_g012311,g012311,4,1;3;6,5,2,2
g_g012314,g012314,5,1;3;4;9,6,2,2
g_g012316,g012316,4,2;3;12,7,2,2
g_g012318,g012318,4,4;9;12,1,2,1
g_g012323,g012323,4,1;9;12,7,2,2
g_g012325,g012325,4,1;6;10;12,7,2,2
g_g012326,g012326,4,1;3;4;11,1,2,1
g_g012333,g012333,5,1;2;6;7,0,2,2
g_g012337,g012337,4,1;4;7;12,1,2,1
g_g012338,g012338,2,3;6;7;12,5,2,0
g_g012339,g012339,4,1;3;10;12,7,2,0
g_g012347,g012347,5,1;4;9;12,1,2,2
g_g012348,g012348,4,1;2;3;6;9,1,2,1
g_g012350,g012350,4,1;4;6;7;11,1,2,2
g_g012351,g012351,2,6;10;11,7,2,2
g_g012353,g012353,3,1;3;6;7;9,5,2,1
g_g012371,g012371,4,1;4;7;9;10;11;12,5,2,1
g_g012372,g012372,4,1;7;9;12,0,2,2
g_g012377,g012377,5,1;2;4;7;9;11,1,2,2
g_g012379,g012379,5,1;3;6;7;10,7,2,2
g_g012382,g012382,4,1;2;3;6,5,2,1
g_g012383,g012383,4,1;3,5,2,2
g_g012386,g012386,4,1;2;6;7;9,5,2,1
g_g012388,g012388,3,1;3;6;9,0,2,2
g_g012389,g012389,4,1;3;4;11;12,6,2,2
g_g012391,g012391,4,6;7,1,2,2
g_g012392,g012392,4,1;3;7;9,5,2,2
g_g012396,g012396,4,1;2;4;6;7;9,7,2,2
g_g012400,g012400,4,1;3;9;12,1,2,2
g_g012402,g012402,4,1;3;12,7,2,2
g_g012406,g012406,4,1;4;7;9,0,2,2
g_g012410,g012410,3,2;4;12,5,2,2
g_g012420,g012420,5,1;9,1,2,1
g_g012422,g012422,4,1;4;7,1,2,2
g_g012430,g012430,4,1;2;4;7;9,4,2,2
g_g012431,g012431,5,3;4;6,1,2,2
g_g012433,g012433,5,1;3;4;6,1,2,1
g_g012435,g012435,4,1;4;6;9;11,0,2,2
g_g012436,g012436,4,1;2;3;6;9,1,2,2
g_g012439,g012439,4,1;2;12,5,2,2
g_g012447,g012447,4,3;6;12,1,2,1
g_g012455,g012455,3,1;2;3;4;6;12,7,2,2
g_g012457,g012457,4,1;3;4;11;12,1,2,1
g_g012458,g012458,4,1;6;9,5,2,1
g_g012463,g012463,4,1;4;7,4,2,2
g_g012466,g012466,5,2;3;6;11,5,2,1
g_g012472,g012472,4,1;4;6,4,2,1
g_g012473,g012473,4,1;4;9,0,2,2
g_g012475,g012475,5,1;7;9,1,2,1
g_g012478,g012478,4,2;3;6;7;12,7,2,2
g_g012484,g012484,4,1;2;6;9;11;12,6,2,2
g_g012487,g012487,4,1;3;4;12,4,2,2
g_g012494,g012494,4,1;4;6;9,1,2,1
g_g012497,g012497,4,1;4;12,5,2,1
g_g012498,g012498,5,3;7;10;12,1,2,2
g_g012502,g012502,5,1;3;6;7;9;11,1,2,1
g_g012504,g012504,4,1;3;4;6;12,5,2,1
g_g012505,g012505,4,1;3;4;6;11,5,2,2
g_g012515,g012515,3,3;4;11,5,2,0
g_g012516,g012516,4,1;2;4;7;9,5,2,2
g_g012518,g012518,4,2;3;4;7;12,5,2,2
g_g012520,g012520,4,1;3,5,2,1
g_g012523,g012523,4,3;4;12,1,2,2
g_g012528,g012528,4,1;7;9,7,2,2
g_g012530,g012530,4,1;7;9;11,4,2,2
g_g012531,g012531,4,1;3;4;7,1,2,2
g_g012532,g012532,4,1;4;9;10;12,7,2,2
g_g012541,g012541,5,1;3;4;7;12,1,2,1
g_g012542,g012542,4,1;4;12,1,2,2
g_g012544,g012544,4,1;7;9,4,2,2
g_g012546,g012546,4,1;7;12,7,2,2
g_g012557,g012557,5,1;2;6;7;9,7,2,0
g_g012571,g012571,4,1;3;4;6;12,1,2,1
g_g012572,g012572,4,1;7;12,1,2,2
g_g012580,g012580,5,1;3;4;7,1,2,1
g_g012582,g012582,5,1;4;12,7,2,2
g_g012583,g012583,4,1;3;4;11,4,2,2
g_g012586,g012586,3,3;10;11,7,2,2
g_g012591,g012591,4,1;2;4;6;12,7,2,2
g_g012596,g012596,4,2;4;7;12,5,2,1
g_g012604,g012604,5,1;4;7,1,2,1
g_g012617,g012617,4,1;4;6;10;12,1,2,1
g_g012620,g012620,5,1;3;4;7;9;12,1,2,1
g_g012624,g012624,5,1;3;6;7,5,2,1
g_g012628,g012628,5,1;7;9;11,1,2,2
g_g012634,g012634,4,1;2;3;4;6;10;12,7,2,1
g_g012639,g012639,5,1;4;12,1,2,2
g_g012643,g012643,3,3;6;11,7,2,2
g_g012650,g012650,5,1;3;10;12,7,2,0
g_g012653,g012653,3,1;3;4;6;9;12,1,2,0
g_g012655,g012655,5,1;3;7;12,7,2,0
g_g012656,g012656,4,1;3;4;6;7,7,2,0
g_g012658,g012658,4,2;6,4,2,0
g_g012659,g012659,4,1;6;7;9,7,2,0
g_g012660,g012660,5,1;3;4;12,5,2,0
g_g012662,g012662,4,1;2;12,1,2,0
g_g012665,g012665,5,1;3;10;12,7,2,0
g_g012674,g012674,4,1;2;7;9;12,1,2,0
g_g012675,g012675,4,1;7;11;12,1,2,0
g_g012676,g012676,4,1;4;6;7;12,5,2,0
g_g012677,g012677,4,1;4;9;11,7,2,0
g_g012679,g012679,5,1;3;4;12,7,2,0
g_g012680,g012680,3,1;7;9;12,1,2,0
g_g012682,g012682,4,1;4;9,5,2,0
g_g012686,g012686,4,1;3;6;7,0,2,0
g_g012687,g012687,4,1;3;9;12,7,2,0
g_g012688,g012688,4,1;3;4;7,0,2,0
g_g012689,g012689,4,1;3;4;12,0,2,0
g_g012690,g012690,5,1;3;11;12,7,2,0
g_g012696,g012696,4,1;3;4;9,5,2,0
g_g012697,g012697,5,2;3;4;6;9;12,5,2,0
g_g012698,g012698,4,1;3;4;7;12,0,2,0
g_g012699,g012699,4,1;3;4;6;9;11,5,2,0
g_g012702,g012702,5,1;9,1,2,0
g_g012704,g012704,4,1;3;4;6;12,7,2,0
g_g012705,g012705,5,1;2;6,4,2,0
g_g012711,g012711,3,1;6;7;9;11,0,2,0
g_g012713,g012713,3,1;3;4,7,2,0
g_g012716,g012716,3,1;3;4;9,7,2,0
g_g012718,g012718,4,1;2;4;6;11;12,5,2,0
g_g012721,g012721,3,1;3;4;7;9,5,2,0
g_g012723,g012723,5,1;2;10;12,1,2,0
g_g012724,g012724,4,1;2;3;4;12,7,2,0
g_g012726,g012726,4,1;2;6;9,4,2,0
g_g012727,g012727,5,1;2;7;11,6,2,0
g_g012728,g012728,4,1;2;3;9,0,2,0
g_g012731,g012731,4,1;3;4,5,2,0
g_g012732,g012732,4,1;3;6;9;11,0,2,0
g_g012742,g012742,4,1;4;6;7,6,2,0
g_g012745,g012745,3,1;3;7;11,0,2,0
g_g012749,g012749,4,1;3;4;6,5,2,0
g_g012750,g012750,4,1;3;7;12,0,2,0
g_g012751,g012751,4,1;4;6,5,2,0
g_g012752,g012752,4,1;6;12,1,2,0
g_g012753,g012753,5,1;2;9;12,1,2,0
g_g012755,g012755,5,3;4;6;12,6,2,0
g_g012757,g012757,4,1;6;7;9;12,1,2,0
g_g012761,g012761,4,2;3;4;7;12,3,2,0
g_g012764,g012764,5,1;4;12,1,2,0
g_g012767,g012767,5,1;7;9;12,1,2,0
g_g012770,g012770,4,1;2;3;7;12,2,2,0
g_g012772,g012772,4,1;4;12,1,2,0
g_g012774,g012774,5,1;2;3;6;7;9;11;12,1,2,0
g_g012775,g012775,4,4;6;7,5,2,0
g_g012776,g012776,5,3;6;9;11,6,2,0
g_g012780,g012780,5,1;3;4;6;7;9;11,5,2,0
g_g012781,g012781,4,1;3;4;6,0,2,0
g_g012783,g012783,4,1;3;4;7;12,5,2,0
g_g012791,g012791,4,1;6;10;11,7,2,0
g_g012796,g012796,4,1;7;12,1,2,0
g_g012803,g012803,4,1;3;9;11;12,7,2,0
g_g012805,g012805,4,1;3;6;7;12,1,2,0
g_g012807,g012807,5,2;4;12,1,2,0
g_g012812,g012812,5,1;4;12,1,2,0
g_g012814,g012814,5,1;2;7,7,2,0
g_g012831,g012831,4,1;3;9,5,2,0
g_g012857,g012857,4,1;11;12,1,2,0
g_g012858,g012858,3,1;3;6;10,7,2,0
g_g012864,g012864,4,1;3;7;11,0,2,0
g_g012873,g012873,4,1;6;7,7,2,0
g_g012874,g012874,5,1;2;6;7;9;11,0,2,0
g_g012880,g012880,5,1;7;12,1,2,0
g_g012883,g012883,4,1;2;6;7;9,1,2,0
g_g012884,g012884,4,1;3;6;12,6,2,0
g_g012891,g012891,4,3;6;11,0,2,0
g_g012902,g012902,5,1;2;4;9,5,2,0
g_g012905,g012905,5,1;3;12,0,2,0
g_g012917,g012917,5,3;11;12,1,2,0
g_g012919,g012919,4,1;3;10;12,7,2,0
g_g012927,g012927,5,1;7;9;10;12,1,2,0
g_g012933,g012933,4,1;2;10;12,7,2,0
g_g012936,g012936,4,1;3;4;9;12,5,2,0
g_g012943,g012943,4,1;4;7;12,7,2,0
g_g012963,g012963,4,1;3;6;9;12,1,2,0
g_g012989,g012989,5,1;3;6;11,0,2,0
g_g012990,g012990,4,1;6;7;9,1,2,0
g_g012999,g012999,4,1;3;6;7;10,7,2,0
g_g013010,g013010,3,1;3;4;7;9;10;12,5,2,0
g_g013012,g013012,3,1;4;12,5,2,0
g_g013022,g013022,5,1;3;4;11,0,2,0
g_g013023,g013023,4,1;7;9;12,1,2,0
g_g013024,g013024,5,2;3;4;12,5,2,0
g_g013027,g013027,5,1;3;12,1,2,0
g_g013029,g013029,4,1;2;9,2,2,0
g_g013037,g013037,4,1;2;3;6;12,2,2,0
g_g013038,g013038,4,1;6;9,4,2,0
g_g013041,g013041,4,1;4;9;12,5,2,0
g_g013042,g013042,5,1;3;4;6;9,5,2,0
g_g013044,g013044,4,1;4;9,5,2,0
g_g013045,g013045,3,1;3;6;7;9;12,7,2,0
g_g013046,g013046,5,1;3;7;9;12,4,2,0
g_g013048,g013048,4,1;10,1,2,0
g_g013050,g013050,4,3;6;7;11,6,2,0
g_g013059,g013059,4,1;3;4;6,0,2,0
g_g013061,g013061,5,1;3;4,5,2,0
g_g013062,g013062,4,1;2;12,2,2,0
g_g013063,g013063,4,1;3;4;10,5,2,0
g_g013065,g013065,4,3;4;12,1,2,0
g_g013066,g013066,4,1;2;3;4,2,2,0
g_g013070,g013070,5,1;3;6;10,0,2,0
g_g013074,g013074,5,1;6;7;12,1,2,0
g_g013080,g013080,3,1;3;4;11,1,2,0
g_g013084,g013084,4,1;2;3;11;12,6,2,0
g_g013087,g013087,4,1;2;3;7;11,6,2,0
g_g013088,g013088,4,1;4;7,5,2,0
g_g013090,g013090,3,1;2;4;7,5,2,0
g_g013093,g013093,4,4;6;7;9,5,2,0
g_g013095,g013095,5,4;6;7;9,5,2,0
g_g013096,g013096,5,1;6;7;9,0,2,0
g_g013097,g013097,4,2;6;7;9;11;12,1,2,0
g_g013102,g013102,3,3;4;6;11,0,2,0
g_g013105,g013105,4,1;3;6;7;9;12,1,2,0
g_g013111,g013111,5,1;2;3;6;12,5,2,0
g_g013113,g013113,5,1;3;4;7;12,5,2,0
g_g013114,g013114,4,1;2;3;6;7;10,7,2,0
g_g013125,g013125,4,1;2;4;6;12,1,2,0
g_g013127,g013127,4,4;6;7;12,5,2,0
g_g013128,g013128,4,1;3;4;6;7;9,5,2,0
g_g013131,g013131,3,1;7;12,1,2,0
h_h000001,h000001,4,1;4;7;12,7,0,0
h_h000008,h000008,5,1;6;7;9;12,4,1,1
h_h000009,h000009,5,2;7;11,0,0,2
h_h000010,h000010,5,1;2;7,7,0,1
h_h000013,h000013,4,2;3;7;12,4,0,1
h_h000014,h000014,5,1;2;7;9;12,6,0,1
h_h000017,h000017,4,1;3;6;7;10;12,1,0,1
h_h000019,h000019,4,1;2;4;10,5,0,1
h_h000020,h000020,4,2;3;10;12,7,0,2
h_h000021,h000021,4,1;3;7;9,5,0,1
h_h000025,h000025,4,1;2;3;4;6;12,1,0,1
h_h000028,h000028,4,1;6;7;9,6,0,2
h_h000030,h000030,5,1;2;3,0,0,1
h_h000031,h000031,5,1;6,4,0,2
h_h000032,h000032,4,1;2;7;9,0,0,1
h_h000034,h000034,5,1;2;4;6;12,5,0,2
h_h000037,h000037,5,1;2;4;7;12,0,1,2
h_h000038,h000038,4,1;2;4;6;10;11;12,5,1,1
h_h000039,h000039,5,1;2;4;6;7;9;12,5,0,1
h_h000042,h000042,4,1;2;4;6;7;9,4,0,1
h_h000043,h000043,5,1;7;12,7,0,1
h_h000047,h000047,4,1;2;3;7;9;12,2,0,2
h_h000049,h000049,5,1;4;7;9;11,0,0,1
h_h000051,h000051,4,1;4;7;9,5,0,1
h_h000052,h000052,4,1;2;3;9;12,2,0,2
h_h000053,h000053,5,2;3;7;12,5,0,1
h_h000055,h000055,5,1;2;4;7;10;11,5,0,1
h_h000057,h000057,4,1;3;9,5,0,2
h_h000058,h000058,5,1;2;9;12,7,0,2
h_h000060,h000060,5,1;2;3;6;7;9,5,0,1
h_h000062,h000062,4,1;2,5,0,2
h_h000065,h000065,5,1;2;6;7;12,1,0,2
h_h000068,h000068,3,1;2;3;12,7,0,2
h_h000069,h000069,4,1;2;3;7;12,0,0,1
h_h000070,h000070,5,1;4;6;7;12,5,0,1
h_h000073,h000073,4,1;4;7;12,5,0,1
h_h000074,h000074,4,1;2;3;4;7;11,5,1,1
h_h000076,h000076,4,1;7,5,0,1
h_h000078,h000078,4,1;3;4,4,1,2
h_h000080,h000080,4,1;6;7,5,0,1
h_h000085,h000085,4,2;7;9;12,5,0,1
h_h000086,h000086,4,1;2;7;9,5,0,1
h_h000087,h000087,3,1;7;12,7,0,2
h_h000091,h000091,4,1;3;4;7,0,0,1
h_h000092,h000092,4,1;2;4;7;12,5,0,1
h_h000093,h000093,4,7;9;12,7,0,1
h_h000094,h000094,4,1;2;3;7;9,5,0,1
h_h000095,h000095,5,2;4;7;9,5,0,1
h_h000097,h000097,5,7;12,6,1,1
h_h000098,h000098,4,3;4;7;12,4,0,1
h_h000100,h000100,5,1;2;6;9,5,0,1
h_h000103,h000103,4,1;3;4;6;7;9,1,1,2
h_h000104,h000104,4,1;3;10;12,7,0,1
h_h000105,h000105,4,1;2;3;4;7;9,5,0,1
h_h000106,h000106,4,1;2;7;9,5,0,1
h_h000107,h000107,4,1;2;3;4;11;12,4,0,1
h_h000108,h000108,4,1;2;4;9,5,1,2
h_h000111,h000111,4,1;7;12,4,0,1
h_h000113,h000113,3,1;2;4;9,5,0,1
h_h000120,h000120,5,3;7;10,5,0,1
h_h000121,h000121,4,1;9,4,0,1
h_h000123,h000123,4,1;2;7,5,1,2
h_h000124,h000124,4,3;7;10;11,1,0,1
h_h000125,h000125,5,1;2;3;10;12,2,0,1
h_h000126,h000126,3,1;4;7;9,0,0,2
h_h000130,h000130,4,2;7;9,5,0,2
h_h000137,h000137,5,1;2;3;6;9;12,1,0,1
h_h000138,h000138,4,1;4;7,0,0,1
h_h000141,h000141,4,2;4;9;12,4,1,1
h_h000143,h000143,5,1;7,5,1,2
h_h000147,h000147,4,1;3;7;9;12,0,1,2
h_h000150,h000150,5,1;2;9,4,1,2
h_h000154,h000154,5,1;2;4;7,5,0,1
h_h000155,h000155,5,4;7;12,7,0,2
h_h000156,h000156,5,1;7;12,4,0,2
h_h000158,h000158,4,1;6;7;9,4,1,1
h_h000163,h000163,4,3;4;6;9;12,0,0,2
