course_id,user_id,start_date,end_date,means_tp,travel_type,person,satis
g_g004904,g004904,2023-08-15,2023-08-18,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광,2인 여행(가족 외),5
g_g004905,g004905,2023-09-02,2023-09-04,자가용,도시관광/건축물;온천/헬스케어;자연관광,부모 동반 여행,4
g_g004906,g004906,2023-08-13,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;문화시설;축제/공연/이벤트,자녀 동반 여행,4
g_g004909,g004909,2023-08-05,2023-08-08,자가용,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),5
g_g004915,g004915,2023-08-25,2023-08-28,대중교통 등,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),4
g_g004916,g004916,2023-08-15,2023-08-18,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;체험관광,2인 여행(가족 외),4
g_g004920,g004920,2023-08-06,2023-08-07,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광,자녀 동반 여행,4
g_g004925,g004925,2023-08-23,2023-08-26,대중교통 등,레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,2인 여행(가족 외),5
g_g004926,g004926,2023-08-18,2023-08-21,자가용,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어,부모 동반 여행,4
g_g004929,g004929,2023-08-05,2023-08-09,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;테마파크/공원,3대 동반 여행(친척 포함),3
g_g004936,g004936,2023-08-06,2023-08-10,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산;테마파크/공원,자녀 동반 여행,5
g_g004947,g004947,2023-08-12,2023-08-16,자가용,레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g004955,g004955,2023-08-05,2023-08-08,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;체험관광;테마파크/공원,3인 이상 여행(가족 외),4
g_g004961,g004961,2023-08-26,2023-08-29,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,2인 가족 여행,4
g_g004971,g004971,2023-08-11,2023-08-13,자가용,도시관광/건축물;레포츠/야외활동;문화시설;자연관광;축제/공연/이벤트,3인 이상 여행(가족 외),4
g_g004972,g004972,2023-08-05,2023-08-08,자가용,도시관광/건축물;쇼핑;역사/문화유산;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g004975,g004975,2023-08-26,2023-08-29,자가용,도시관광/건축물;역사/문화유산;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g004976,g004976,2023-09-02,2023-09-04,자가용,문화시설;쇼핑;온천/헬스케어;체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,5
g_g004977,g004977,2023-08-05,2023-08-07,자가용,도시관광/건축물;레포츠/야외활동;자연관광,2인 여행(가족 외),5
g_g004981,g004981,2023-08-19,2023-08-21,자가용,레포츠/야외활동;테마파크/공원,3인 이상 여행(가족 외),4
g_g004993,g004993,2023-08-06,2023-08-07,자가용,도시관광/건축물;레포츠/야외활동;문화시설,3인 이상 여행(가족 외),5
g_g004994,g004994,2023-08-05,2023-08-07,자가용,레포츠/야외활동;쇼핑,3인 이상 여행(가족 외),5
g_g004995,g004995,2023-08-12,2023-08-14,대중교통 등,도시관광/건축물;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),5
g_g004998,g004998,2023-08-19,2023-08-21,자가용,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어,부모 동반 여행,5
g_g005012,g005012,2023-08-05,2023-08-06,자가용,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;축제/공연/이벤트;테마파크/공원,3인 이상 여행(가족 외),4
g_g005034,g005034,2023-08-05,2023-08-06,자가용,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),4
g_g005053,g005053,2023-08-30,2023-09-02,자가용,도시관광/건축물;온천/헬스케어,2인 여행(가족 외),4
g_g005056,g005056,2023-08-18,2023-08-21,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어;체험관광,나홀로 여행,4
g_g005060,g005060,2023-09-02,2023-09-04,대중교통 등,도시관광/건축물;문화시설;역사/문화유산,나홀로 여행,4
g_g005076,g005076,2023-08-15,2023-08-18,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;테마파크/공원,3대 동반 여행(친척 포함),4
g_g005080,g005080,2023-08-14,2023-08-17,대중교통 등,도시관광/건축물;레포츠/야외활동,2인 여행(가족 외),5
g_g005081,g005081,2023-08-06,2023-08-08,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;자연관광;체험관광;테마파크/공원,2인 여행(가족 외),4
g_g005083,g005083,2023-08-05,2023-08-06,자가용,도시관광/건축물;문화시설;역사/문화유산,2인 가족 여행,4
g_g005093,g005093,2023-08-08,2023-08-09,자가용,도시관광/건축물;자연관광;테마파크/공원,부모 동반 여행,4
g_g005094,g005094,2023-08-17,2023-08-20,자가용,도시관광/건축물;테마파크/공원,3대 동반 여행(친척 포함),4
g_g005105,g005105,2023-08-25,2023-08-28,자가용,도시관광/건축물;온천/헬스케어;자연관광,2인 여행(가족 외),4
g_g005106,g005106,2023-08-07,2023-08-10,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;축제/공연/이벤트,2인 여행(가족 외),3
g_g005108,g005108,2023-08-06,2023-08-09,자가용,도시관광/건축물;역사/문화유산;자연관광,2인 여행(가족 외),4
g_g005114,g005114,2023-08-13,2023-08-15,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;축제/공연/이벤트,2인 가족 여행,4
g_g005119,g005119,2023-08-12,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어,부모 동반 여행,3
g_g005127,g005127,2023-09-02,2023-09-04,자가용,문화시설;쇼핑;역사/문화유산;온천/헬스케어,2인 여행(가족 외),4
g_g005140,g005140,2023-08-11,2023-08-15,자가용,레포츠/야외활동;문화시설;역사/문화유산;테마파크/공원,자녀 동반 여행,4
g_g005153,g005153,2023-09-05,2023-09-08,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광;축제/공연/이벤트,3인 이상 여행(가족 외),4
g_g005160,g005160,2023-08-23,2023-08-25,대중교통 등,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광,2인 여행(가족 외),4
g_g005164,g005164,2023-08-12,2023-08-15,대중교통 등,문화시설;쇼핑;역사/문화유산;온천/헬스케어;체험관광,나홀로 여행,4
g_g005165,g005165,2023-08-12,2023-08-14,자가용,쇼핑;역사/문화유산;자연관광,나홀로 여행,4
g_g005167,g005167,2023-09-07,2023-09-10,자가용,도시관광/건축물;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),5
g_g005170,g005170,2023-08-19,2023-08-21,자가용,도시관광/건축물;문화시설;온천/헬스케어;축제/공연/이벤트;테마파크/공원,2인 가족 여행,5
g_g005171,g005171,2023-08-13,2023-08-16,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;자연관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),5
g_g005173,g005173,2023-08-13,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;축제/공연/이벤트,자녀 동반 여행,5
g_g005175,g005175,2023-08-20,2023-08-22,자가용,도시관광/건축물;쇼핑,2인 여행(가족 외),4
g_g005187,g005187,2023-08-09,2023-08-12,자가용,도시관광/건축물;쇼핑;온천/헬스케어,2인 여행(가족 외),5
g_g005196,g005196,2023-08-14,2023-08-16,자가용,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;자연관광;축제/공연/이벤트,부모 동반 여행,4
g_g005198,g005198,2023-08-26,2023-08-29,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g005200,g005200,2023-08-13,2023-08-16,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;테마파크/공원,2인 여행(가족 외),5
g_g005204,g005204,2023-08-19,2023-08-21,자가용,도시관광/건축물;레포츠/야외활동;쇼핑,3인 이상 여행(가족 외),5
g_g005206,g005206,2023-08-10,2023-08-13,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;체험관광,2인 여행(가족 외),4
g_g005209,g005209,2023-08-25,2023-08-28,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;테마파크/공원,자녀 동반 여행,4
g_g005218,g005218,2023-08-16,2023-08-18,자가용,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;체험관광;축제/공연/이벤트,2인 가족 여행,4
g_g005219,g005219,2023-08-13,2023-08-15,자가용,도시관광/건축물;역사/문화유산;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g005225,g005225,2023-08-12,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;축제/공연/이벤트,3인 이상 여행(가족 외),4
g_g005243,g005243,2023-08-20,2023-08-23,자가용,도시관광/건축물;레포츠/야외활동;테마파크/공원,2인 여행(가족 외),4
g_g005250,g005250,2023-08-08,2023-08-10,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;축제/공연/이벤트,2인 여행(가족 외),5
g_g005254,g005254,2023-08-26,2023-08-28,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광;테마파크/공원,3인 이상 여행(가족 외),4
g_g005255,g005255,2023-08-09,2023-08-12,자가용,도시관광/건축물;문화시설,부모 동반 여행,5
g_g005259,g005259,2023-08-16,2023-08-18,대중교통 등,도시관광/건축물;문화시설;온천/헬스케어,2인 여행(가족 외),4
g_g005261,g005261,2023-08-12,2023-08-14,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,3대 동반 여행(친척 포함),4
g_g005266,g005266,2023-08-13,2023-08-16,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;체험관광;테마파크/공원,2인 여행(가족 외),4
g_g005270,g005270,2023-08-12,2023-08-15,자가용,문화시설;쇼핑;역사/문화유산;체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g005271,g005271,2023-08-14,2023-08-18,자가용,문화시설;온천/헬스케어;체험관광;테마파크/공원,자녀 동반 여행,4
g_g005273,g005273,2023-08-12,2023-08-14,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;축제/공연/이벤트,2인 여행(가족 외),4
g_g005280,g005280,2023-08-16,2023-08-19,대중교통 등,도시관광/건축물;문화시설;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005281,g005281,2023-08-12,2023-08-15,자가용,도시관광/건축물;문화시설;자연관광;테마파크/공원,3인 이상 여행(가족 외),4
g_g005282,g005282,2023-09-08,2023-09-11,자가용,도시관광/건축물;역사/문화유산;온천/헬스케어,2인 여행(가족 외),5
g_g005297,g005297,2023-09-01,2023-09-04,대중교통 등,레포츠/야외활동;문화시설;쇼핑;역사/문화유산;테마파크/공원,2인 가족 여행,4
g_g005299,g005299,2023-08-09,2023-08-11,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;테마파크/공원,나홀로 여행,4
g_g005300,g005300,2023-08-18,2023-08-20,자가용,쇼핑;온천/헬스케어;테마파크/공원,2인 가족 여행,5
g_g005302,g005302,2023-08-09,2023-08-11,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;테마파크/공원,나홀로 여행,4
g_g005303,g005303,2023-08-12,2023-08-15,자가용,도시관광/건축물;문화시설;온천/헬스케어;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),5
g_g005304,g005304,2023-08-13,2023-08-15,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;테마파크/공원,2인 여행(가족 외),5
g_g005310,g005310,2023-08-13,2023-08-16,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g005315,g005315,2023-08-08,2023-08-11,자가용,도시관광/건축물;온천/헬스케어,2인 여행(가족 외),4
g_g005319,g005319,2023-08-11,2023-08-14,자가용,도시관광/건축물;문화시설;쇼핑;자연관광;체험관광;축제/공연/이벤트,3인 이상 여행(가족 외),4
g_g005330,g005330,2023-08-20,2023-08-22,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어,2인 여행(가족 외),4
g_g005358,g005358,2023-08-13,2023-08-14,대중교통 등,도시관광/건축물;문화시설;쇼핑;자연관광,나홀로 여행,4
g_g005368,g005368,2023-08-11,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광,3대 동반 여행(친척 포함),5
g_g005372,g005372,2023-09-01,2023-09-04,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g005373,g005373,2023-08-10,2023-08-13,자가용,도시관광/건축물;문화시설;쇼핑;테마파크/공원,2인 여행(가족 외),4
g_g005377,g005377,2023-08-19,2023-08-21,자가용,레포츠/야외활동;문화시설;온천/헬스케어;자연관광,2인 여행(가족 외),5
g_g005387,g005387,2023-08-14,2023-08-15,자가용,도시관광/건축물;역사/문화유산,3인 이상 여행(가족 외),5
g_g005391,g005391,2023-08-12,2023-08-15,대중교통 등,온천/헬스케어;체험관광;테마파크/공원,2인 여행(가족 외),4
g_g005392,g005392,2023-08-27,2023-08-29,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;체험관광,2인 가족 여행,5
g_g005395,g005395,2023-09-05,2023-09-07,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;테마파크/공원,2인 가족 여행,4
g_g005398,g005398,2023-09-02,2023-09-04,자가용,도시관광/건축물;문화시설;역사/문화유산;체험관광;테마파크/공원,2인 여행(가족 외),5
g_g005400,g005400,2023-08-11,2023-08-14,자가용,레포츠/야외활동;문화시설;역사/문화유산;테마파크/공원,2인 여행(가족 외),4
g_g005402,g005402,2023-08-18,2023-08-20,자가용,도시관광/건축물;문화시설;쇼핑;체험관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g005415,g005415,2023-08-12,2023-08-15,자가용,도시관광/건축물;역사/문화유산;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005419,g005419,2023-08-09,2023-08-11,대중교통 등,도시관광/건축물;문화시설;쇼핑;테마파크/공원,2인 여행(가족 외),5
g_g005438,g005438,2023-08-29,2023-09-01,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005447,g005447,2023-08-13,2023-08-16,자가용,도시관광/건축물;문화시설;쇼핑;테마파크/공원,나홀로 여행,5
g_g005454,g005454,2023-09-08,2023-09-10,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;테마파크/공원,2인 여행(가족 외),5
g_g005455,g005455,2023-08-16,2023-08-17,대중교통 등,도시관광/건축물;문화시설;쇼핑,2인 여행(가족 외),5
g_g005458,g005458,2023-08-14,2023-08-16,자가용,도시관광/건축물;레포츠/야외활동;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005461,g005461,2023-08-16,2023-08-19,자가용,문화시설;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g005465,g005465,2023-08-12,2023-08-14,대중교통 등,도시관광/건축물;문화시설;쇼핑;축제/공연/이벤트,나홀로 여행,4
g_g005537,g005537,2023-08-12,2023-08-13,,도시관광/건축물;역사/문화유산;온천/헬스케어;자연관광,3인 이상 여행(가족 외),5
g_g005541,g005541,2023-08-19,2023-08-20,,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;자연관광,2인 가족 여행,4
g_g005542,g005542,2023-08-11,2023-08-12,,도시관광/건축물;쇼핑;테마파크/공원,2인 여행(가족 외),5
g_g005544,g005544,2023-08-12,2023-08-13,,도시관광/건축물;문화시설;쇼핑;테마파크/공원,나홀로 여행,3
g_g005548,g005548,2023-08-17,2023-08-18,,도시관광/건축물;레포츠/야외활동;쇼핑;자연관광,나홀로 여행,5
g_g005549,g005549,2023-08-15,2023-08-16,,도시관광/건축물;온천/헬스케어;테마파크/공원,2인 여행(가족 외),5
g_g005552,g005552,2023-08-17,2023-08-18,,도시관광/건축물;문화시설;쇼핑;역사/문화유산;체험관광;테마파크/공원,나홀로 여행,5
g_g005554,g005554,2023-08-13,2023-08-14,,도시관광/건축물;레포츠/야외활동;문화시설,자녀 동반 여행,3
g_g005555,g005555,2023-08-13,2023-08-14,,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,5
g_g005559,g005559,2023-08-19,2023-08-20,,도시관광/건축물;문화시설;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
g_g005562,g005562,2023-08-12,2023-08-13,,도시관광/건축물;문화시설;쇼핑;역사/문화유산;체험관광,자녀 동반 여행,5
g_g005564,g005564,2023-08-18,2023-08-19,,도시관광/건축물;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g005565,g005565,2023-08-20,2023-08-21,,레포츠/야외활동;문화시설;쇼핑,나홀로 여행,3
g_g005567,g005567,2023-08-13,2023-08-14,,도시관광/건축물;레포츠/야외활동;쇼핑;체험관광;테마파크/공원,2인 여행(가족 외),5
g_g005568,g005568,2023-08-15,2023-08-16,,도시관광/건축물;문화시설;역사/문화유산;테마파크/공원,2인 여행(가족 외),4
g_g005569,g005569,2023-08-12,2023-08-13,,레포츠/야외활동;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005572,g005572,2023-08-19,2023-08-20,,도시관광/건축물;레포츠/야외활동;역사/문화유산,3인 이상 여행(가족 외),5
g_g005573,g005573,2023-08-13,2023-08-14,,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
g_g005574,g005574,2023-08-12,2023-08-13,,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g005576,g005576,2023-08-30,2023-08-31,,쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,4
g_g005578,g005578,2023-08-14,2023-08-15,,도시관광/건축물;쇼핑;테마파크/공원,2인 여행(가족 외),3
g_g005579,g005579,2023-08-27,2023-08-28,,도시관광/건축물;레포츠/야외활동;문화시설;자연관광,2인 가족 여행,4
g_g005580,g005580,2023-08-20,2023-08-21,,레포츠/야외활동;문화시설;쇼핑;자연관광;체험관광,나홀로 여행,4
g_g005581,g005581,2023-08-19,2023-08-20,,도시관광/건축물;문화시설;역사/문화유산,자녀 동반 여행,5
g_g005583,g005583,2023-08-14,2023-08-15,,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005589,g005589,2023-08-12,2023-08-13,,도시관광/건축물;쇼핑;온천/헬스케어,부모 동반 여행,4
g_g005590,g005590,2023-08-22,2023-08-23,,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산;온천/헬스케어,2인 여행(가족 외),4
g_g005591,g005591,2023-08-12,2023-08-13,,도시관광/건축물;문화시설;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005593,g005593,2023-08-11,2023-08-12,,도시관광/건축물;레포츠/야외활동;쇼핑;자연관광,나홀로 여행,5
g_g005594,g005594,2023-08-16,2023-08-17,,도시관광/건축물;문화시설;쇼핑,나홀로 여행,3
g_g005597,g005597,2023-08-26,2023-08-27,,도시관광/건축물;쇼핑;테마파크/공원,자녀 동반 여행,5
g_g005599,g005599,2023-08-14,2023-08-15,,도시관광/건축물;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g005600,g005600,2023-08-23,2023-08-24,,도시관광/건축물;문화시설;체험관광;축제/공연/이벤트,자녀 동반 여행,5
g_g005601,g005601,2023-08-26,2023-08-27,,도시관광/건축물;문화시설;쇼핑;역사/문화유산,나홀로 여행,4
g_g005602,g005602,2023-08-13,2023-08-14,,도시관광/건축물;문화시설;체험관광;축제/공연/이벤트,자녀 동반 여행,4
g_g005681,g005681,2023-08-20,2023-08-23,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어,2인 여행(가족 외),5
g_g005682,g005682,2023-08-28,2023-08-31,대중교통 등,도시관광/건축물;문화시설;쇼핑;테마파크/공원,나홀로 여행,4
g_g005683,g005683,2023-08-16,2023-08-17,자가용,문화시설;쇼핑;체험관광,자녀 동반 여행,5
g_g005684,g005684,2023-08-20,2023-08-23,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,5
g_g005692,g005692,2023-08-25,2023-08-27,자가용,도시관광/건축물;문화시설;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
g_g005694,g005694,2023-08-19,2023-08-20,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;자연관광,2인 여행(가족 외),5
g_g005701,g005701,2023-08-26,2023-08-28,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산,2인 여행(가족 외),5
g_g005704,g005704,2023-08-26,2023-08-28,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;자연관광,2인 여행(가족 외),4
g_g005707,g005707,2023-08-13,2023-08-16,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g005708,g005708,2023-08-11,2023-08-13,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;테마파크/공원,2인 여행(가족 외),4
g_g005709,g005709,2023-08-12,2023-08-16,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어,2인 여행(가족 외),4
g_g005711,g005711,2023-08-11,2023-08-14,대중교통 등,도시관광/건축물;온천/헬스케어;자연관광;축제/공연/이벤트,2인 여행(가족 외),4
g_g005716,g005716,2023-08-11,2023-08-13,대중교통 등,도시관광/건축물;쇼핑,3인 이상 여행(가족 외),4
g_g005725,g005725,2023-08-11,2023-08-13,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어,2인 여행(가족 외),4
g_g005742,g005742,2023-08-19,2023-08-21,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어,2인 여행(가족 외),4
g_g005745,g005745,2023-08-15,2023-08-18,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
g_g005746,g005746,2023-08-15,2023-08-19,자가용,도시관광/건축물;문화시설;역사/문화유산;테마파크/공원,2인 여행(가족 외),4
g_g005750,g005750,2023-08-23,2023-08-24,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;자연관광,3인 이상 여행(가족 외),4
g_g005754,g005754,2023-08-12,2023-08-14,자가용,도시관광/건축물;역사/문화유산;온천/헬스케어;자연관광;축제/공연/이벤트,2인 여행(가족 외),3
g_g005762,g005762,2023-08-15,2023-08-16,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산,2인 가족 여행,4
g_g005769,g005769,2023-08-12,2023-08-15,대중교통 등,레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,자녀 동반 여행,5
g_g005783,g005783,2023-08-17,2023-08-19,자가용,도시관광/건축물;쇼핑;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),4
g_g005786,g005786,2023-08-13,2023-08-16,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광;축제/공연/이벤트,2인 여행(가족 외),4
g_g005791,g005791,2023-09-03,2023-09-05,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005793,g005793,2023-08-18,2023-08-21,대중교통 등,레포츠/야외활동;문화시설;역사/문화유산;자연관광,2인 여행(가족 외),5
g_g005794,g005794,2023-08-17,2023-08-18,,도시관광/건축물;온천/헬스케어;자연관광,자녀 동반 여행,5
g_g005795,g005795,2023-08-13,2023-08-14,,레포츠/야외활동;문화시설;온천/헬스케어;자연관광,2인 가족 여행,4
g_g005798,g005798,2023-08-11,2023-08-12,,도시관광/건축물;문화시설;역사/문화유산;축제/공연/이벤트,2인 가족 여행,4
g_g005806,g005806,2023-08-12,2023-08-13,자가용,도시관광/건축물;문화시설;온천/헬스케어;자연관광,2인 가족 여행,4
g_g005807,g005807,2023-08-27,2023-08-29,대중교통 등,도시관광/건축물;온천/헬스케어,2인 가족 여행,4
g_g005808,g005808,2023-08-22,2023-08-25,대중교통 등,도시관광/건축물;문화시설;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005809,g005809,2023-08-13,2023-08-16,대중교통 등,도시관광/건축물;역사/문화유산;자연관광;체험관광,2인 여행(가족 외),5
g_g005811,g005811,2023-08-12,2023-08-15,대중교통 등,도시관광/건축물;문화시설,2인 여행(가족 외),4
g_g005812,g005812,2023-08-28,2023-08-31,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;테마파크/공원,2인 가족 여행,5
g_g005814,g005814,2023-08-22,2023-08-25,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산,2인 여행(가족 외),5
g_g005815,g005815,2023-08-12,2023-08-14,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산,2인 여행(가족 외),5
g_g005817,g005817,2023-08-18,2023-08-21,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g005828,g005828,2023-08-11,2023-08-14,자가용,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g005838,g005838,2023-08-19,2023-08-21,대중교통 등,도시관광/건축물;문화시설;역사/문화유산,3대 동반 여행(친척 포함),4
g_g005840,g005840,2023-08-18,2023-08-21,대중교통 등,도시관광/건축물;문화시설;쇼핑;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g005841,g005841,2023-08-12,2023-08-14,자가용,레포츠/야외활동;문화시설;역사/문화유산;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),3
g_g005843,g005843,2023-09-09,2023-09-12,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;축제/공연/이벤트;테마파크/공원,나홀로 여행,4
g_g005844,g005844,2023-08-18,2023-08-20,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;테마파크/공원,3인 이상 여행(가족 외),4
g_g005855,g005855,2023-08-16,2023-08-18,자가용,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어,2인 여행(가족 외),5
g_g005868,g005868,2023-08-19,2023-08-21,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;테마파크/공원,2인 여행(가족 외),4
g_g005889,g005889,2023-08-15,2023-08-17,자가용,레포츠/야외활동;문화시설;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g005893,g005893,2023-08-12,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어;자연관광;체험관광,자녀 동반 여행,4
g_g005894,g005894,2023-08-11,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g005895,g005895,2023-08-14,2023-08-15,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어,3인 이상 여행(가족 외),4
